geo_type,region,transportation_type,alternative_name,sub-region,country,date,rel_mobility
city,Grand Rapids,transit,NA,Michigan,United States,2020-11-30,37.76
city,Grand Rapids,transit,NA,Michigan,United States,2020-12-01,34.15
city,Grand Rapids,transit,NA,Michigan,United States,2020-12-02,38.14
city,Grand Rapids,transit,NA,Michigan,United States,2020-12-03,29.07
city,Grand Rapids,transit,NA,Michigan,United States,2020-12-04,36.67
city,Grand Rapids,transit,NA,Michigan,United States,2020-12-05,36.17
city,Grand Rapids,transit,NA,Michigan,United States,2020-12-06,28.58
city,Grand Rapids,transit,NA,Michigan,United States,2020-12-07,39.51
city,Grand Rapids,transit,NA,Michigan,United States,2020-12-08,36.17
city,Grand Rapids,transit,NA,Michigan,United States,2020-12-09,33.5
city,Grand Rapids,transit,NA,Michigan,United States,2020-12-10,34.26
city,Grand Rapids,transit,NA,Michigan,United States,2020-12-11,30.22
city,Grand Rapids,transit,NA,Michigan,United States,2020-12-12,30.38
city,Grand Rapids,transit,NA,Michigan,United States,2020-12-13,28.91
city,Grand Rapids,transit,NA,Michigan,United States,2020-12-14,38.14
city,Grand Rapids,transit,NA,Michigan,United States,2020-12-15,38.47
city,Grand Rapids,transit,NA,Michigan,United States,2020-12-16,35.36
city,Grand Rapids,transit,NA,Michigan,United States,2020-12-17,29.84
city,Grand Rapids,transit,NA,Michigan,United States,2020-12-18,31.97
city,Grand Rapids,transit,NA,Michigan,United States,2020-12-19,29.07
city,Grand Rapids,transit,NA,Michigan,United States,2020-12-20,26.5
city,Grand Rapids,transit,NA,Michigan,United States,2020-12-21,35.85
city,Grand Rapids,transit,NA,Michigan,United States,2020-12-22,36.01
city,Grand Rapids,transit,NA,Michigan,United States,2020-12-23,33.39
city,Grand Rapids,transit,NA,Michigan,United States,2020-12-24,24.59
city,Grand Rapids,transit,NA,Michigan,United States,2020-12-25,17.38
city,Grand Rapids,transit,NA,Michigan,United States,2020-12-26,24.37
city,Grand Rapids,transit,NA,Michigan,United States,2020-12-27,24.86
city,Grand Rapids,transit,NA,Michigan,United States,2020-12-28,35.63
city,Grand Rapids,transit,NA,Michigan,United States,2020-12-29,34.15
city,Grand Rapids,transit,NA,Michigan,United States,2020-12-30,35.03
city,Grand Rapids,transit,NA,Michigan,United States,2020-12-31,31.86
city,Grand Rapids,transit,NA,Michigan,United States,2021-01-01,26.23
city,Grand Rapids,transit,NA,Michigan,United States,2021-01-02,33.61
city,Grand Rapids,transit,NA,Michigan,United States,2021-01-03,27.6
city,Grand Rapids,transit,NA,Michigan,United States,2021-01-04,29.56
city,Grand Rapids,transit,NA,Michigan,United States,2021-01-05,39.56
city,Grand Rapids,transit,NA,Michigan,United States,2021-01-06,31.69
city,Grand Rapids,transit,NA,Michigan,United States,2021-01-07,32.68
city,Grand Rapids,transit,NA,Michigan,United States,2021-01-08,34.15
city,Grand Rapids,transit,NA,Michigan,United States,2021-01-09,37.65
city,Grand Rapids,transit,NA,Michigan,United States,2021-01-10,26.94
city,Grand Rapids,transit,NA,Michigan,United States,2021-01-11,34.81
city,Grand Rapids,transit,NA,Michigan,United States,2021-01-12,35.14
city,Grand Rapids,transit,NA,Michigan,United States,2021-01-13,31.58
city,Grand Rapids,transit,NA,Michigan,United States,2021-01-14,41.09
city,Grand Rapids,transit,NA,Michigan,United States,2021-01-15,38.42
city,Grand Rapids,transit,NA,Michigan,United States,2021-01-16,32.57
city,Grand Rapids,transit,NA,Michigan,United States,2021-01-17,28.2
city,Grand Rapids,transit,NA,Michigan,United States,2021-01-18,41.64
city,Grand Rapids,transit,NA,Michigan,United States,2021-01-19,45.9
city,Grand Rapids,transit,NA,Michigan,United States,2021-01-20,45.85
city,Grand Rapids,transit,NA,Michigan,United States,2021-01-21,39.07
city,Grand Rapids,transit,NA,Michigan,United States,2021-01-22,36.39
city,Grand Rapids,transit,NA,Michigan,United States,2021-01-23,36.72
city,Grand Rapids,transit,NA,Michigan,United States,2021-01-24,28.91
city,Grand Rapids,transit,NA,Michigan,United States,2021-01-25,43.66
city,Grand Rapids,transit,NA,Michigan,United States,2021-01-26,38.14
city,Grand Rapids,transit,NA,Michigan,United States,2021-01-27,41.48
city,Grand Rapids,transit,NA,Michigan,United States,2021-01-28,42.24
city,Grand Rapids,transit,NA,Michigan,United States,2021-01-29,36.83
city,Grand Rapids,transit,NA,Michigan,United States,2021-01-30,38.14
city,Grand Rapids,transit,NA,Michigan,United States,2021-01-31,26.12
city,Grand Rapids,transit,NA,Michigan,United States,2021-02-01,37.32
city,Grand Rapids,transit,NA,Michigan,United States,2021-02-02,40.05
city,Grand Rapids,transit,NA,Michigan,United States,2021-02-03,44.32
city,Grand Rapids,transit,NA,Michigan,United States,2021-02-04,39.95
city,Grand Rapids,transit,NA,Michigan,United States,2021-02-05,37.05
city,Grand Rapids,transit,NA,Michigan,United States,2021-02-06,39.73
city,Grand Rapids,transit,NA,Michigan,United States,2021-02-07,30.82
city,Grand Rapids,transit,NA,Michigan,United States,2021-02-08,46.28
city,Grand Rapids,transit,NA,Michigan,United States,2021-02-09,45.52
city,Grand Rapids,transit,NA,Michigan,United States,2021-02-10,44.86
city,Grand Rapids,transit,NA,Michigan,United States,2021-02-11,41.42
city,Grand Rapids,transit,NA,Michigan,United States,2021-02-12,43.93
city,Grand Rapids,transit,NA,Michigan,United States,2021-02-13,40.77
city,Grand Rapids,transit,NA,Michigan,United States,2021-02-14,30.66
city,Grand Rapids,transit,NA,Michigan,United States,2021-02-15,40.77
city,Grand Rapids,transit,NA,Michigan,United States,2021-02-16,37.65
city,Grand Rapids,transit,NA,Michigan,United States,2021-02-17,39.29
city,Grand Rapids,transit,NA,Michigan,United States,2021-02-18,39.67
city,Grand Rapids,transit,NA,Michigan,United States,2021-02-19,39.23
city,Grand Rapids,transit,NA,Michigan,United States,2021-02-20,39.51
city,Grand Rapids,transit,NA,Michigan,United States,2021-02-21,33.55
city,Grand Rapids,transit,NA,Michigan,United States,2021-02-22,41.31
city,Grand Rapids,transit,NA,Michigan,United States,2021-02-23,41.2
city,Grand Rapids,transit,NA,Michigan,United States,2021-02-24,43.83
city,Grand Rapids,transit,NA,Michigan,United States,2021-02-25,37.6
city,Grand Rapids,transit,NA,Michigan,United States,2021-02-26,41.31
city,Grand Rapids,transit,NA,Michigan,United States,2021-02-27,40
city,Grand Rapids,transit,NA,Michigan,United States,2021-02-28,38.25
city,Grand Rapids,transit,NA,Michigan,United States,2021-03-01,41.31
city,Grand Rapids,transit,NA,Michigan,United States,2021-03-02,42.24
city,Grand Rapids,transit,NA,Michigan,United States,2021-03-03,44.54
city,Grand Rapids,transit,NA,Michigan,United States,2021-03-04,46.01
city,Grand Rapids,transit,NA,Michigan,United States,2021-03-05,45.57
city,Grand Rapids,transit,NA,Michigan,United States,2021-03-06,41.31
city,Grand Rapids,transit,NA,Michigan,United States,2021-03-07,34.75
city,Grand Rapids,transit,NA,Michigan,United States,2021-03-08,40.66
city,Grand Rapids,transit,NA,Michigan,United States,2021-03-09,42.24
city,Grand Rapids,transit,NA,Michigan,United States,2021-03-10,43.39
city,Grand Rapids,transit,NA,Michigan,United States,2021-03-11,45.74
city,Grand Rapids,transit,NA,Michigan,United States,2021-03-13,45.14
city,Grand Rapids,transit,NA,Michigan,United States,2021-03-14,33.01
city,Grand Rapids,transit,NA,Michigan,United States,2021-03-15,37.92
city,Grand Rapids,transit,NA,Michigan,United States,2021-03-16,44.21
city,Grand Rapids,transit,NA,Michigan,United States,2021-03-17,44.04
city,Grand Rapids,transit,NA,Michigan,United States,2021-03-18,43.5
city,Grand Rapids,transit,NA,Michigan,United States,2021-03-19,50.22
city,Grand Rapids,transit,NA,Michigan,United States,2021-03-20,52.95
city,Grand Rapids,transit,NA,Michigan,United States,2021-03-21,39.02
city,Grand Rapids,transit,NA,Michigan,United States,2021-03-22,50.77
city,Grand Rapids,transit,NA,Michigan,United States,2021-03-23,49.89
city,Grand Rapids,transit,NA,Michigan,United States,2021-03-24,52.19
city,Grand Rapids,transit,NA,Michigan,United States,2021-03-25,49.07
city,Grand Rapids,transit,NA,Michigan,United States,2021-03-26,52.73
city,Grand Rapids,transit,NA,Michigan,United States,2021-03-27,45.52
city,Grand Rapids,transit,NA,Michigan,United States,2021-03-28,36.99
city,Grand Rapids,transit,NA,Michigan,United States,2021-03-29,46.67
city,Grand Rapids,transit,NA,Michigan,United States,2021-03-30,48.8
city,Grand Rapids,transit,NA,Michigan,United States,2021-03-31,50.49
city,Grand Rapids,transit,NA,Michigan,United States,2021-04-01,49.56
city,Grand Rapids,transit,NA,Michigan,United States,2021-04-02,49.78
city,Grand Rapids,transit,NA,Michigan,United States,2021-04-03,43.61
city,Grand Rapids,transit,NA,Michigan,United States,2021-04-04,36.23
city,Grand Rapids,transit,NA,Michigan,United States,2021-04-05,52.46
city,Grand Rapids,transit,NA,Michigan,United States,2021-04-06,49.13
city,Grand Rapids,transit,NA,Michigan,United States,2021-04-07,55.25
city,Grand Rapids,transit,NA,Michigan,United States,2021-04-08,53.93
city,Grand Rapids,transit,NA,Michigan,United States,2021-04-09,45.9
city,Grand Rapids,transit,NA,Michigan,United States,2021-04-10,48.52
city,Grand Rapids,transit,NA,Michigan,United States,2021-04-11,38.09
city,Grand Rapids,transit,NA,Michigan,United States,2021-04-12,49.18
city,Grand Rapids,transit,NA,Michigan,United States,2021-04-13,48.2
city,Grand Rapids,transit,NA,Michigan,United States,2021-04-14,53.72
city,Grand Rapids,transit,NA,Michigan,United States,2021-04-15,48.25
city,Grand Rapids,transit,NA,Michigan,United States,2021-04-16,41.64
city,Grand Rapids,transit,NA,Michigan,United States,2021-04-17,48.58
city,Grand Rapids,transit,NA,Michigan,United States,2021-04-18,41.53
city,Grand Rapids,transit,NA,Michigan,United States,2021-04-19,47.6
city,Grand Rapids,transit,NA,Michigan,United States,2021-04-20,43.88
city,Grand Rapids,transit,NA,Michigan,United States,2021-04-21,46.61
city,Grand Rapids,transit,NA,Michigan,United States,2021-04-22,48.47
city,Grand Rapids,transit,NA,Michigan,United States,2021-04-23,56.17
city,Grand Rapids,transit,NA,Michigan,United States,2021-04-24,58.03
city,Grand Rapids,transit,NA,Michigan,United States,2021-04-25,39.56
city,Grand Rapids,transit,NA,Michigan,United States,2021-04-26,46.5
city,Grand Rapids,transit,NA,Michigan,United States,2021-04-27,50.11
city,Grand Rapids,transit,NA,Michigan,United States,2021-04-28,47.27
city,Grand Rapids,transit,NA,Michigan,United States,2021-04-29,44.7
city,Grand Rapids,transit,NA,Michigan,United States,2021-04-30,62.3
city,Grand Rapids,transit,NA,Michigan,United States,2021-05-01,50.98
city,Grand Rapids,transit,NA,Michigan,United States,2021-05-02,42.4
city,Grand Rapids,transit,NA,Michigan,United States,2021-05-03,50.44
city,Grand Rapids,transit,NA,Michigan,United States,2021-05-04,57.32
city,Grand Rapids,transit,NA,Michigan,United States,2021-05-05,50.87
city,Grand Rapids,transit,NA,Michigan,United States,2021-05-06,48.2
city,Grand Rapids,transit,NA,Michigan,United States,2021-05-07,48.8
city,Grand Rapids,transit,NA,Michigan,United States,2021-05-08,53.01
city,Grand Rapids,transit,NA,Michigan,United States,2021-05-09,37.7
city,Grand Rapids,transit,NA,Michigan,United States,2021-05-10,48.03
city,Grand Rapids,transit,NA,Michigan,United States,2021-05-11,51.15
city,Grand Rapids,transit,NA,Michigan,United States,2021-05-12,54.26
city,Grand Rapids,transit,NA,Michigan,United States,2021-05-13,56.39
city,Grand Rapids,transit,NA,Michigan,United States,2021-05-14,55.85
city,Grand Rapids,transit,NA,Michigan,United States,2021-05-15,48.74
city,Grand Rapids,transit,NA,Michigan,United States,2021-05-16,42.68
city,Grand Rapids,transit,NA,Michigan,United States,2021-05-17,55.68
city,Grand Rapids,transit,NA,Michigan,United States,2021-05-18,59.18
city,Grand Rapids,transit,NA,Michigan,United States,2021-05-19,55.25
city,Grand Rapids,transit,NA,Michigan,United States,2021-05-20,53.99
city,Grand Rapids,transit,NA,Michigan,United States,2021-05-21,53.5
city,Grand Rapids,transit,NA,Michigan,United States,2021-05-22,54.64
city,Grand Rapids,transit,NA,Michigan,United States,2021-05-23,46.45
city,Grand Rapids,transit,NA,Michigan,United States,2021-05-24,54.64
city,Grand Rapids,transit,NA,Michigan,United States,2021-05-25,54.92
city,Grand Rapids,transit,NA,Michigan,United States,2021-05-26,59.18
city,Grand Rapids,transit,NA,Michigan,United States,2021-05-27,55.68
city,Grand Rapids,transit,NA,Michigan,United States,2021-05-28,57.92
city,Grand Rapids,transit,NA,Michigan,United States,2021-05-29,47.87
city,Grand Rapids,transit,NA,Michigan,United States,2021-05-30,36.89
city,Grand Rapids,transit,NA,Michigan,United States,2021-05-31,44.1
city,Grand Rapids,transit,NA,Michigan,United States,2021-06-01,57.76
city,Grand Rapids,transit,NA,Michigan,United States,2021-06-02,58.25
city,Grand Rapids,transit,NA,Michigan,United States,2021-06-03,65.52
city,Grand Rapids,transit,NA,Michigan,United States,2021-06-04,65.08
city,Grand Rapids,transit,NA,Michigan,United States,2021-06-05,62.68
city,Grand Rapids,transit,NA,Michigan,United States,2021-06-06,45.46
city,Grand Rapids,transit,NA,Michigan,United States,2021-06-07,61.31
city,Grand Rapids,transit,NA,Michigan,United States,2021-06-08,59.34
city,Grand Rapids,transit,NA,Michigan,United States,2021-06-09,63.99
city,Grand Rapids,transit,NA,Michigan,United States,2021-06-10,62.79
city,Grand Rapids,transit,NA,Michigan,United States,2021-06-11,56.56
city,Grand Rapids,transit,NA,Michigan,United States,2021-06-12,58.69
city,Grand Rapids,transit,NA,Michigan,United States,2021-06-13,46.99
city,Grand Rapids,transit,NA,Michigan,United States,2021-06-14,67.27
city,Grand Rapids,transit,NA,Michigan,United States,2021-06-15,62.68
city,Grand Rapids,transit,NA,Michigan,United States,2021-06-16,66.56
city,Grand Rapids,transit,NA,Michigan,United States,2021-06-17,65.63
city,Grand Rapids,transit,NA,Michigan,United States,2021-06-18,63.06
city,Grand Rapids,transit,NA,Michigan,United States,2021-06-19,56.99
city,Grand Rapids,transit,NA,Michigan,United States,2021-06-20,43.44
city,Grand Rapids,transit,NA,Michigan,United States,2021-06-21,67.05
city,Grand Rapids,transit,NA,Michigan,United States,2021-06-22,59.02
city,Grand Rapids,transit,NA,Michigan,United States,2021-06-23,62.19
city,Grand Rapids,transit,NA,Michigan,United States,2021-06-24,61.8
city,Grand Rapids,transit,NA,Michigan,United States,2021-06-25,56.67
city,Grand Rapids,transit,NA,Michigan,United States,2021-06-26,54.04
city,Grand Rapids,transit,NA,Michigan,United States,2021-06-27,51.86
city,Grand Rapids,transit,NA,Michigan,United States,2021-06-28,61.31
city,Grand Rapids,transit,NA,Michigan,United States,2021-06-29,68.69
city,Grand Rapids,transit,NA,Michigan,United States,2021-06-30,57.92
city,Grand Rapids,transit,NA,Michigan,United States,2021-07-01,65.68
city,Grand Rapids,transit,NA,Michigan,United States,2021-07-02,60.93
city,Grand Rapids,transit,NA,Michigan,United States,2021-07-03,57.21
city,Grand Rapids,transit,NA,Michigan,United States,2021-07-04,38.03
city,Grand Rapids,transit,NA,Michigan,United States,2021-07-05,49.02
city,Grand Rapids,transit,NA,Michigan,United States,2021-07-06,63.88
city,Grand Rapids,transit,NA,Michigan,United States,2021-07-07,62.9
city,Grand Rapids,transit,NA,Michigan,United States,2021-07-08,63.33
city,Grand Rapids,transit,NA,Michigan,United States,2021-07-09,66.5
city,Grand Rapids,transit,NA,Michigan,United States,2021-07-10,67.05
city,Grand Rapids,transit,NA,Michigan,United States,2021-07-11,47.38
city,Grand Rapids,transit,NA,Michigan,United States,2021-07-12,69.78
city,Grand Rapids,transit,NA,Michigan,United States,2021-07-13,65.03
city,Grand Rapids,transit,NA,Michigan,United States,2021-07-14,65.9
city,Grand Rapids,transit,NA,Michigan,United States,2021-07-15,61.15
city,Grand Rapids,transit,NA,Michigan,United States,2021-07-16,64.43
city,Grand Rapids,transit,NA,Michigan,United States,2021-07-17,58.85
city,Grand Rapids,transit,NA,Michigan,United States,2021-07-18,46.78
city,Grand Rapids,transit,NA,Michigan,United States,2021-07-19,73.28
city,Grand Rapids,transit,NA,Michigan,United States,2021-07-20,64.43
city,Grand Rapids,transit,NA,Michigan,United States,2021-07-21,68.14
city,Grand Rapids,transit,NA,Michigan,United States,2021-07-22,72.62
city,Grand Rapids,transit,NA,Michigan,United States,2021-07-23,59.56
city,Grand Rapids,transit,NA,Michigan,United States,2021-07-24,63.44
city,Grand Rapids,transit,NA,Michigan,United States,2021-07-25,48.25
city,Grand Rapids,transit,NA,Michigan,United States,2021-07-26,58.52
city,Grand Rapids,transit,NA,Michigan,United States,2021-07-27,60.87
city,Grand Rapids,transit,NA,Michigan,United States,2021-07-28,67.98
city,Grand Rapids,transit,NA,Michigan,United States,2021-07-29,60.49
city,Grand Rapids,transit,NA,Michigan,United States,2021-07-30,61.69
city,Grand Rapids,transit,NA,Michigan,United States,2021-07-31,53.44
city,Grand Rapids,transit,NA,Michigan,United States,2021-08-01,49.13
city,Grand Rapids,transit,NA,Michigan,United States,2021-08-02,61.2
city,Grand Rapids,transit,NA,Michigan,United States,2021-08-03,66.89
city,Grand Rapids,transit,NA,Michigan,United States,2021-08-04,65.74
city,Grand Rapids,transit,NA,Michigan,United States,2021-08-05,67.21
city,Grand Rapids,transit,NA,Michigan,United States,2021-08-06,60.66
city,Grand Rapids,transit,NA,Michigan,United States,2021-08-07,54.75
city,Grand Rapids,transit,NA,Michigan,United States,2021-08-08,47.76
city,Grand Rapids,transit,NA,Michigan,United States,2021-08-09,59.89
city,Grand Rapids,transit,NA,Michigan,United States,2021-08-10,68.42
city,Grand Rapids,transit,NA,Michigan,United States,2021-08-11,66.56
